Ward,Poll,Poll Name,Contest Title,Candidate Name,Total
AP,4s2,ADVANCE POLL DAY 4 - 2,COUNCILLOR WARD 9,Alex AGGARWAL,2
AP,4s2,ADVANCE POLL DAY 4 - 2,COUNCILLOR WARD 9,Hilary PAYNE,8
AP,4s2,ADVANCE POLL DAY 4 - 2,COUNCILLOR WARD 9,Kieran McKENZIE,25
AP,5s1,ADVANCE POLL DAY 5 - 1,COUNCILLOR WARD 9,Alex AGGARWAL,3
AP,5s1,ADVANCE POLL DAY 5 - 1,COUNCILLOR WARD 9,Hilary PAYNE,2
AP,5s1,ADVANCE POLL DAY 5 - 1,COUNCILLOR WARD 9,Kieran McKENZIE,7
AP,5s2,ADVANCE POLL DAY 5 - 2,COUNCILLOR WARD 9,Alex AGGARWAL,6
AP,5s2,ADVANCE POLL DAY 5 - 2,COUNCILLOR WARD 9,Hilary PAYNE,7
AP,5s2,ADVANCE POLL DAY 5 - 2,COUNCILLOR WARD 9,Kieran McKENZIE,31
10,1,10-1 Ecole secondaire de-Lamothe-Cadillac,COUNCILLOR WARD 10,Jim MORRISON,173
10,1,10-1 Ecole secondaire de-Lamothe-Cadillac,COUNCILLOR WARD 10,Mark MASANOVICH,116
10,1,10-1 Ecole secondaire de-Lamothe-Cadillac,COUNCILLOR WARD 10,Michael PATTERSON,52
10,1,10-1 Ecole secondaire de-Lamothe-Cadillac,COUNCILLOR WARD 10,Mohamed CHAMS,64
10,1,10-1 Ecole secondaire de-Lamothe-Cadillac,COUNCILLOR WARD 10,Olivia ASHAK,17
10,1,10-1 Ecole secondaire de-Lamothe-Cadillac,COUNCILLOR WARD 10,Paul BORRELLI,233
10,1,10-1 Ecole secondaire de-Lamothe-Cadillac,COUNCILLOR WARD 10,Sadiq PIRANI,16
10,1,10-1 Ecole secondaire de-Lamothe-Cadillac,COUNCILLOR WARD 10,Wally CHAFCHAK,20
10,2,10-2 Holy Names Catholic High School,COUNCILLOR WARD 10,Jim MORRISON,252
10,2,10-2 Holy Names Catholic High School,COUNCILLOR WARD 10,Mark MASANOVICH,125
10,2,10-2 Holy Names Catholic High School,COUNCILLOR WARD 10,Michael PATTERSON,41
10,2,10-2 Holy Names Catholic High School,COUNCILLOR WARD 10,Mohamed CHAMS,144
10,2,10-2 Holy Names Catholic High School,COUNCILLOR WARD 10,Olivia ASHAK,19
10,2,10-2 Holy Names Catholic High School,COUNCILLOR WARD 10,Paul BORRELLI,127
10,2,10-2 Holy Names Catholic High School,COUNCILLOR WARD 10,Sadiq PIRANI,15
10,2,10-2 Holy Names Catholic High School,COUNCILLOR WARD 10,Wally CHAFCHAK,15
10,3,10-3 Northwood Public School,COUNCILLOR WARD 10,Jim MORRISON,164
10,3,10-3 Northwood Public School,COUNCILLOR WARD 10,Mark MASANOVICH,149
10,3,10-3 Northwood Public School,COUNCILLOR WARD 10,Michael PATTERSON,38
10,3,10-3 Northwood Public School,COUNCILLOR WARD 10,Mohamed CHAMS,202
10,3,10-3 Northwood Public School,COUNCILLOR WARD 10,Olivia ASHAK,26
10,3,10-3 Northwood Public School,COUNCILLOR WARD 10,Paul BORRELLI,133
10,3,10-3 Northwood Public School,COUNCILLOR WARD 10,Sadiq PIRANI,19
10,3,10-3 Northwood Public School,COUNCILLOR WARD 10,Wally CHAFCHAK,29
10,4,10-4 Our Lady of Perpetual Help Catholic School,COUNCILLOR WARD 10,Jim MORRISON,109
10,4,10-4 Our Lady of Perpetual Help Catholic School,COUNCILLOR WARD 10,Mark MASANOVICH,43
10,4,10-4 Our Lady of Perpetual Help Catholic School,COUNCILLOR WARD 10,Michael PATTERSON,62
10,4,10-4 Our Lady of Perpetual Help Catholic School,COUNCILLOR WARD 10,Mohamed CHAMS,60
10,4,10-4 Our Lady of Perpetual Help Catholic School,COUNCILLOR WARD 10,Olivia ASHAK,38
10,4,10-4 Our Lady of Perpetual Help Catholic School,COUNCILLOR WARD 10,Paul BORRELLI,140
10,4,10-4 Our Lady of Perpetual Help Catholic School,COUNCILLOR WARD 10,Sadiq PIRANI,3
10,4,10-4 Our Lady of Perpetual Help Catholic School,COUNCILLOR WARD 10,Wally CHAFCHAK,1
10,5,10-5 Fogolar Furlan Club,COUNCILLOR WARD 10,Jim MORRISON,110
10,5,10-5 Fogolar Furlan Club,COUNCILLOR WARD 10,Mark MASANOVICH,121
10,5,10-5 Fogolar Furlan Club,COUNCILLOR WARD 10,Michael PATTERSON,56
10,5,10-5 Fogolar Furlan Club,COUNCILLOR WARD 10,Mohamed CHAMS,39
10,5,10-5 Fogolar Furlan Club,COUNCILLOR WARD 10,Olivia ASHAK,62
10,5,10-5 Fogolar Furlan Club,COUNCILLOR WARD 10,Paul BORRELLI,194
10,5,10-5 Fogolar Furlan Club,COUNCILLOR WARD 10,Sadiq PIRANI,5
10,5,10-5 Fogolar Furlan Club,COUNCILLOR WARD 10,Wally CHAFCHAK,8
10,6,10-6 Bellewood Public School,COUNCILLOR WARD 10,Jim MORRISON,171
10,6,10-6 Bellewood Public School,COUNCILLOR WARD 10,Mark MASANOVICH,128
10,6,10-6 Bellewood Public School,COUNCILLOR WARD 10,Michael PATTERSON,48
10,6,10-6 Bellewood Public School,COUNCILLOR WARD 10,Mohamed CHAMS,53
10,6,10-6 Bellewood Public School,COUNCILLOR WARD 10,Olivia ASHAK,15
10,6,10-6 Bellewood Public School,COUNCILLOR WARD 10,Paul BORRELLI,177
10,6,10-6 Bellewood Public School,COUNCILLOR WARD 10,Sadiq PIRANI,2
10,6,10-6 Bellewood Public School,COUNCILLOR WARD 10,Wally CHAFCHAK,7
10,7,10-7 Nikola Budimir Library,COUNCILLOR WARD 10,Jim MORRISON,289
10,7,10-7 Nikola Budimir Library,COUNCILLOR WARD 10,Mark MASANOVICH,175
10,7,10-7 Nikola Budimir Library,COUNCILLOR WARD 10,Michael PATTERSON,147
10,7,10-7 Nikola Budimir Library,COUNCILLOR WARD 10,Mohamed CHAMS,17
10,7,10-7 Nikola Budimir Library,COUNCILLOR WARD 10,Olivia ASHAK,15
10,7,10-7 Nikola Budimir Library,COUNCILLOR WARD 10,Paul BORRELLI,115
10,7,10-7 Nikola Budimir Library,COUNCILLOR WARD 10,Sadiq PIRANI,3
10,7,10-7 Nikola Budimir Library,COUNCILLOR WARD 10,Wally CHAFCHAK,3
10,8,10-8 Oak Park Terrace,COUNCILLOR WARD 10,Jim MORRISON,3
10,8,10-8 Oak Park Terrace,COUNCILLOR WARD 10,Mark MASANOVICH,1
10,8,10-8 Oak Park Terrace,COUNCILLOR WARD 10,Michael PATTERSON,2
10,8,10-8 Oak Park Terrace,COUNCILLOR WARD 10,Mohamed CHAMS,1
10,8,10-8 Oak Park Terrace,COUNCILLOR WARD 10,Olivia ASHAK,1
10,8,10-8 Oak Park Terrace,COUNCILLOR WARD 10,Paul BORRELLI,37
10,8,10-8 Oak Park Terrace,COUNCILLOR WARD 10,Sadiq PIRANI,0
10,8,10-8 Oak Park Terrace,COUNCILLOR WARD 10,Wally CHAFCHAK,4
10,9,10-9 Royal Marquis Retirement Resort,COUNCILLOR WARD 10,Jim MORRISON,25
10,9,10-9 Royal Marquis Retirement Resort,COUNCILLOR WARD 10,Mark MASANOVICH,4
10,9,10-9 Royal Marquis Retirement Resort,COUNCILLOR WARD 10,Michael PATTERSON,8
10,9,10-9 Royal Marquis Retirement Resort,COUNCILLOR WARD 10,Mohamed CHAMS,1
10,9,10-9 Royal Marquis Retirement Resort,COUNCILLOR WARD 10,Olivia ASHAK,2
10,9,10-9 Royal Marquis Retirement Resort,COUNCILLOR WARD 10,Paul BORRELLI,5
10,9,10-9 Royal Marquis Retirement Resort,COUNCILLOR WARD 10,Sadiq PIRANI,0
10,9,10-9 Royal Marquis Retirement Resort,COUNCILLOR WARD 10,Wally CHAFCHAK,0
AP,1s1,ADVANCE POLL DAY 1 - 1,COUNCILLOR WARD 10,Jim MORRISON,43
AP,1s1,ADVANCE POLL DAY 1 - 1,COUNCILLOR WARD 10,Mark MASANOVICH,14
AP,1s1,ADVANCE POLL DAY 1 - 1,COUNCILLOR WARD 10,Michael PATTERSON,5
AP,1s1,ADVANCE POLL DAY 1 - 1,COUNCILLOR WARD 10,Mohamed CHAMS,7
AP,1s1,ADVANCE POLL DAY 1 - 1,COUNCILLOR WARD 10,Olivia ASHAK,6
AP,1s1,ADVANCE POLL DAY 1 - 1,COUNCILLOR WARD 10,Paul BORRELLI,15
AP,1s1,ADVANCE POLL DAY 1 - 1,COUNCILLOR WARD 10,Sadiq PIRANI,10
AP,1s1,ADVANCE POLL DAY 1 - 1,COUNCILLOR WARD 10,Wally CHAFCHAK,2
AP,1s2,ADVANCE POLL DAY 1 - 2,COUNCILLOR WARD 10,Jim MORRISON,27
AP,1s2,ADVANCE POLL DAY 1 - 2,COUNCILLOR WARD 10,Mark MASANOVICH,15
AP,1s2,ADVANCE POLL DAY 1 - 2,COUNCILLOR WARD 10,Michael PATTERSON,6
AP,1s2,ADVANCE POLL DAY 1 - 2,COUNCILLOR WARD 10,Mohamed CHAMS,2
AP,1s2,ADVANCE POLL DAY 1 - 2,COUNCILLOR WARD 10,Olivia ASHAK,3
AP,1s2,ADVANCE POLL DAY 1 - 2,COUNCILLOR WARD 10,Paul BORRELLI,16
AP,1s2,ADVANCE POLL DAY 1 - 2,COUNCILLOR WARD 10,Sadiq PIRANI,3
AP,1s2,ADVANCE POLL DAY 1 - 2,COUNCILLOR WARD 10,Wally CHAFCHAK,2
AP,2s1,ADVANCE POLL DAY 2 - 1,COUNCILLOR WARD 10,Jim MORRISON,27
AP,2s1,ADVANCE POLL DAY 2 - 1,COUNCILLOR WARD 10,Mark MASANOVICH,14
AP,2s1,ADVANCE POLL DAY 2 - 1,COUNCILLOR WARD 10,Michael PATTERSON,7
AP,2s1,ADVANCE POLL DAY 2 - 1,COUNCILLOR WARD 10,Mohamed CHAMS,1
AP,2s1,ADVANCE POLL DAY 2 - 1,COUNCILLOR WARD 10,Olivia ASHAK,0
AP,2s1,ADVANCE POLL DAY 2 - 1,COUNCILLOR WARD 10,Paul BORRELLI,15
AP,2s1,ADVANCE POLL DAY 2 - 1,COUNCILLOR WARD 10,Sadiq PIRANI,3
AP,2s1,ADVANCE POLL DAY 2 - 1,COUNCILLOR WARD 10,Wally CHAFCHAK,0
AP,2s2,ADVANCE POLL DAY 2 - 2,COUNCILLOR WARD 10,Jim MORRISON,60
AP,2s2,ADVANCE POLL DAY 2 - 2,COUNCILLOR WARD 10,Mark MASANOVICH,28
AP,2s2,ADVANCE POLL DAY 2 - 2,COUNCILLOR WARD 10,Michael PATTERSON,8
AP,2s2,ADVANCE POLL DAY 2 - 2,COUNCILLOR WARD 10,Mohamed CHAMS,5
AP,2s2,ADVANCE POLL DAY 2 - 2,COUNCILLOR WARD 10,Olivia ASHAK,0
AP,2s2,ADVANCE POLL DAY 2 - 2,COUNCILLOR WARD 10,Paul BORRELLI,26
AP,2s2,ADVANCE POLL DAY 2 - 2,COUNCILLOR WARD 10,Sadiq PIRANI,2
AP,2s2,ADVANCE POLL DAY 2 - 2,COUNCILLOR WARD 10,Wally CHAFCHAK,0
AP,3s1,ADVANCE POLL DAY 3 - 1,COUNCILLOR WARD 10,Jim MORRISON,7
AP,3s1,ADVANCE POLL DAY 3 - 1,COUNCILLOR WARD 10,Mark MASANOVICH,1
AP,3s1,ADVANCE POLL DAY 3 - 1,COUNCILLOR WARD 10,Michael PATTERSON,1
AP,3s1,ADVANCE POLL DAY 3 - 1,COUNCILLOR WARD 10,Mohamed CHAMS,3
AP,3s1,ADVANCE POLL DAY 3 - 1,COUNCILLOR WARD 10,Olivia ASHAK,1
AP,3s1,ADVANCE POLL DAY 3 - 1,COUNCILLOR WARD 10,Paul BORRELLI,3
AP,3s1,ADVANCE POLL DAY 3 - 1,COUNCILLOR WARD 10,Sadiq PIRANI,0
AP,3s1,ADVANCE POLL DAY 3 - 1,COUNCILLOR WARD 10,Wally CHAFCHAK,0
AP,3s2,ADVANCE POLL DAY 3 - 2,COUNCILLOR WARD 10,Jim MORRISON,5
AP,3s2,ADVANCE POLL DAY 3 - 2,COUNCILLOR WARD 10,Mark MASANOVICH,0
AP,3s2,ADVANCE POLL DAY 3 - 2,COUNCILLOR WARD 10,Michael PATTERSON,2
AP,3s2,ADVANCE POLL DAY 3 - 2,COUNCILLOR WARD 10,Mohamed CHAMS,0
AP,3s2,ADVANCE POLL DAY 3 - 2,COUNCILLOR WARD 10,Olivia ASHAK,3
AP,3s2,ADVANCE POLL DAY 3 - 2,COUNCILLOR WARD 10,Paul BORRELLI,2
AP,3s2,ADVANCE POLL DAY 3 - 2,COUNCILLOR WARD 10,Sadiq PIRANI,0
AP,3s2,ADVANCE POLL DAY 3 - 2,COUNCILLOR WARD 10,Wally CHAFCHAK,1
AP,4s1,ADVANCE POLL DAY 4 - 1,COUNCILLOR WARD 10,Jim MORRISON,17
AP,4s1,ADVANCE POLL DAY 4 - 1,COUNCILLOR WARD 10,Mark MASANOVICH,3
AP,4s1,ADVANCE POLL DAY 4 - 1,COUNCILLOR WARD 10,Michael PATTERSON,4
AP,4s1,ADVANCE POLL DAY 4 - 1,COUNCILLOR WARD 10,Mohamed CHAMS,1
AP,4s1,ADVANCE POLL DAY 4 - 1,COUNCILLOR WARD 10,Olivia ASHAK,0
AP,4s1,ADVANCE POLL DAY 4 - 1,COUNCILLOR WARD 10,Paul BORRELLI,4
AP,4s1,ADVANCE POLL DAY 4 - 1,COUNCILLOR WARD 10,Sadiq PIRANI,0
AP,4s1,ADVANCE POLL DAY 4 - 1,COUNCILLOR WARD 10,Wally CHAFCHAK,0
AP,4s2,ADVANCE POLL DAY 4 - 2,COUNCILLOR WARD 10,Jim MORRISON,8
AP,4s2,ADVANCE POLL DAY 4 - 2,COUNCILLOR WARD 10,Mark MASANOVICH,2
AP,4s2,ADVANCE POLL DAY 4 - 2,COUNCILLOR WARD 10,Michael PATTERSON,2
AP,4s2,ADVANCE POLL DAY 4 - 2,COUNCILLOR WARD 10,Mohamed CHAMS,2
AP,4s2,ADVANCE POLL DAY 4 - 2,COUNCILLOR WARD 10,Olivia ASHAK,0
AP,4s2,ADVANCE POLL DAY 4 - 2,COUNCILLOR WARD 10,Paul BORRELLI,4
AP,4s2,ADVANCE POLL DAY 4 - 2,COUNCILLOR WARD 10,Sadiq PIRANI,0
AP,4s2,ADVANCE POLL DAY 4 - 2,COUNCILLOR WARD 10,Wally CHAFCHAK,0
AP,5s1,ADVANCE POLL DAY 5 - 1,COUNCILLOR WARD 10,Jim MORRISON,1
AP,5s1,ADVANCE POLL DAY 5 - 1,COUNCILLOR WARD 10,Mark MASANOVICH,2
AP,5s1,ADVANCE POLL DAY 5 - 1,COUNCILLOR WARD 10,Michael PATTERSON,0
AP,5s1,ADVANCE POLL DAY 5 - 1,COUNCILLOR WARD 10,Mohamed CHAMS,2
AP,5s1,ADVANCE POLL DAY 5 - 1,COUNCILLOR WARD 10,Olivia ASHAK,0
AP,5s1,ADVANCE POLL DAY 5 - 1,COUNCILLOR WARD 10,Paul BORRELLI,1
AP,5s1,ADVANCE POLL DAY 5 - 1,COUNCILLOR WARD 10,Sadiq PIRANI,0
AP,5s1,ADVANCE POLL DAY 5 - 1,COUNCILLOR WARD 10,Wally CHAFCHAK,0
AP,5s2,ADVANCE POLL DAY 5 - 2,COUNCILLOR WARD 10,Jim MORRISON,8
AP,5s2,ADVANCE POLL DAY 5 - 2,COUNCILLOR WARD 10,Mark MASANOVICH,1
AP,5s2,ADVANCE POLL DAY 5 - 2,COUNCILLOR WARD 10,Michael PATTERSON,1
AP,5s2,ADVANCE POLL DAY 5 - 2,COUNCILLOR WARD 10,Mohamed CHAMS,0
AP,5s2,ADVANCE POLL DAY 5 - 2,COUNCILLOR WARD 10,Olivia ASHAK,1
AP,5s2,ADVANCE POLL DAY 5 - 2,COUNCILLOR WARD 10,Paul BORRELLI,2
AP,5s2,ADVANCE POLL DAY 5 - 2,COUNCILLOR WARD 10,Sadiq PIRANI,2
AP,5s2,ADVANCE POLL DAY 5 - 2,COUNCILLOR WARD 10,Wally CHAFCHAK,2
1,1,1-1 Harvest Bible Chapel (formerly Southwood Community Church Centre),"TRUSTEE ENGLISH PUBLIC 1,2,9",Jessica SARTORI,90
1,1,1-1 Harvest Bible Chapel (formerly Southwood Community Church Centre),"TRUSTEE ENGLISH PUBLIC 1,2,9",Kim McKINLEY,111
1,1,1-1 Harvest Bible Chapel (formerly Southwood Community Church Centre),"TRUSTEE ENGLISH PUBLIC 1,2,9",Linda QIN,137
1,1,1-1 Harvest Bible Chapel (formerly Southwood Community Church Centre),"TRUSTEE ENGLISH PUBLIC 1,2,9",Patrick HANNON,57
1,1,1-1 Harvest Bible Chapel (formerly Southwood Community Church Centre),"TRUSTEE ENGLISH PUBLIC 1,2,9",Shirley-Lyn WATSON,63
1,1,1-1 Harvest Bible Chapel (formerly Southwood Community Church Centre),"TRUSTEE ENGLISH PUBLIC 1,2,9",Sushil JAIN,19
1,2,1-2 Capri Pizzeria Recreational Complex (formerly South Windsor Arena),"TRUSTEE ENGLISH PUBLIC 1,2,9",Jessica SARTORI,195
1,2,1-2 Capri Pizzeria Recreational Complex (formerly South Windsor Arena),"TRUSTEE ENGLISH PUBLIC 1,2,9",Kim McKINLEY,181
1,2,1-2 Capri Pizzeria Recreational Complex (formerly South Windsor Arena),"TRUSTEE ENGLISH PUBLIC 1,2,9",Linda QIN,173
1,2,1-2 Capri Pizzeria Recreational Complex (formerly South Windsor Arena),"TRUSTEE ENGLISH PUBLIC 1,2,9",Patrick HANNON,91
1,2,1-2 Capri Pizzeria Recreational Complex (formerly South Windsor Arena),"TRUSTEE ENGLISH PUBLIC 1,2,9",Shirley-Lyn WATSON,79
1,2,1-2 Capri Pizzeria Recreational Complex (formerly South Windsor Arena),"TRUSTEE ENGLISH PUBLIC 1,2,9",Sushil JAIN,60
1,3,1-3 Paulin Memorial Presbyterian Church,"TRUSTEE ENGLISH PUBLIC 1,2,9",Jessica SARTORI,276
1,3,1-3 Paulin Memorial Presbyterian Church,"TRUSTEE ENGLISH PUBLIC 1,2,9",Kim McKINLEY,223
1,3,1-3 Paulin Memorial Presbyterian Church,"TRUSTEE ENGLISH PUBLIC 1,2,9",Linda QIN,186
1,3,1-3 Paulin Memorial Presbyterian Church,"TRUSTEE ENGLISH PUBLIC 1,2,9",Patrick HANNON,99
1,3,1-3 Paulin Memorial Presbyterian Church,"TRUSTEE ENGLISH PUBLIC 1,2,9",Shirley-Lyn WATSON,106
1,3,1-3 Paulin Memorial Presbyterian Church,"TRUSTEE ENGLISH PUBLIC 1,2,9",Sushil JAIN,74
1,4,1-4 Gethsemane Lutheran Church,"TRUSTEE ENGLISH PUBLIC 1,2,9",Jessica SARTORI,252
1,4,1-4 Gethsemane Lutheran Church,"TRUSTEE ENGLISH PUBLIC 1,2,9",Kim McKINLEY,161
1,4,1-4 Gethsemane Lutheran Church,"TRUSTEE ENGLISH PUBLIC 1,2,9",Linda QIN,146
1,4,1-4 Gethsemane Lutheran Church,"TRUSTEE ENGLISH PUBLIC 1,2,9",Patrick HANNON,73
1,4,1-4 Gethsemane Lutheran Church,"TRUSTEE ENGLISH PUBLIC 1,2,9",Shirley-Lyn WATSON,63
1,4,1-4 Gethsemane Lutheran Church,"TRUSTEE ENGLISH PUBLIC 1,2,9",Sushil JAIN,25
1,5,1-5 Roseland Golf and Curling Club,"TRUSTEE ENGLISH PUBLIC 1,2,9",Jessica SARTORI,338
1,5,1-5 Roseland Golf and Curling Club,"TRUSTEE ENGLISH PUBLIC 1,2,9",Kim McKINLEY,153
1,5,1-5 Roseland Golf and Curling Club,"TRUSTEE ENGLISH PUBLIC 1,2,9",Linda QIN,181
1,5,1-5 Roseland Golf and Curling Club,"TRUSTEE ENGLISH PUBLIC 1,2,9",Patrick HANNON,92
1,5,1-5 Roseland Golf and Curling Club,"TRUSTEE ENGLISH PUBLIC 1,2,9",Shirley-Lyn WATSON,87
1,5,1-5 Roseland Golf and Curling Club,"TRUSTEE ENGLISH PUBLIC 1,2,9",Sushil JAIN,19
1,6,1-6 Academie Ste. Cecile International School,"TRUSTEE ENGLISH PUBLIC 1,2,9",Jessica SARTORI,236
1,6,1-6 Academie Ste. Cecile International School,"TRUSTEE ENGLISH PUBLIC 1,2,9",Kim McKINLEY,131
1,6,1-6 Academie Ste. Cecile International School,"TRUSTEE ENGLISH PUBLIC 1,2,9",Linda QIN,143
1,6,1-6 Academie Ste. Cecile International School,"TRUSTEE ENGLISH PUBLIC 1,2,9",Patrick HANNON,70
1,6,1-6 Academie Ste. Cecile International School,"TRUSTEE ENGLISH PUBLIC 1,2,9",Shirley-Lyn WATSON,64
1,6,1-6 Academie Ste. Cecile International School,"TRUSTEE ENGLISH PUBLIC 1,2,9",Sushil JAIN,43
1,7,1-7 St. Vladimir & Olga Ukrainian Catholic Church,"TRUSTEE ENGLISH PUBLIC 1,2,9",Jessica SARTORI,261
1,7,1-7 St. Vladimir & Olga Ukrainian Catholic Church,"TRUSTEE ENGLISH PUBLIC 1,2,9",Kim McKINLEY,158
1,7,1-7 St. Vladimir & Olga Ukrainian Catholic Church,"TRUSTEE ENGLISH PUBLIC 1,2,9",Linda QIN,265
1,7,1-7 St. Vladimir & Olga Ukrainian Catholic Church,"TRUSTEE ENGLISH PUBLIC 1,2,9",Patrick HANNON,102
1,7,1-7 St. Vladimir & Olga Ukrainian Catholic Church,"TRUSTEE ENGLISH PUBLIC 1,2,9",Shirley-Lyn WATSON,79
1,7,1-7 St. Vladimir & Olga Ukrainian Catholic Church,"TRUSTEE ENGLISH PUBLIC 1,2,9",Sushil JAIN,97
1,8,1-8 Extendicare Southwood Lakes Long Term Care Centre,"TRUSTEE ENGLISH PUBLIC 1,2,9",Jessica SARTORI,162
1,8,1-8 Extendicare Southwood Lakes Long Term Care Centre,"TRUSTEE ENGLISH PUBLIC 1,2,9",Kim McKINLEY,104
1,8,1-8 Extendicare Southwood Lakes Long Term Care Centre,"TRUSTEE ENGLISH PUBLIC 1,2,9",Linda QIN,141
1,8,1-8 Extendicare Southwood Lakes Long Term Care Centre,"TRUSTEE ENGLISH PUBLIC 1,2,9",Patrick HANNON,66
1,8,1-8 Extendicare Southwood Lakes Long Term Care Centre,"TRUSTEE ENGLISH PUBLIC 1,2,9",Shirley-Lyn WATSON,66
1,8,1-8 Extendicare Southwood Lakes Long Term Care Centre,"TRUSTEE ENGLISH PUBLIC 1,2,9",Sushil JAIN,45
1,9,1-9 Kensington Court Retirement Residence,"TRUSTEE ENGLISH PUBLIC 1,2,9",Jessica SARTORI,19
1,9,1-9 Kensington Court Retirement Residence,"TRUSTEE ENGLISH PUBLIC 1,2,9",Kim McKINLEY,17
1,9,1-9 Kensington Court Retirement Residence,"TRUSTEE ENGLISH PUBLIC 1,2,9",Linda QIN,20
1,9,1-9 Kensington Court Retirement Residence,"TRUSTEE ENGLISH PUBLIC 1,2,9",Patrick HANNON,18
1,9,1-9 Kensington Court Retirement Residence,"TRUSTEE ENGLISH PUBLIC 1,2,9",Shirley-Lyn WATSON,13
1,9,1-9 Kensington Court Retirement Residence,"TRUSTEE ENGLISH PUBLIC 1,2,9",Sushil JAIN,5
1,10,1-10 Huron Lodge,"TRUSTEE ENGLISH PUBLIC 1,2,9",Jessica SARTORI,8
1,10,1-10 Huron Lodge,"TRUSTEE ENGLISH PUBLIC 1,2,9",Kim McKINLEY,7
1,10,1-10 Huron Lodge,"TRUSTEE ENGLISH PUBLIC 1,2,9",Linda QIN,6
1,10,1-10 Huron Lodge,"TRUSTEE ENGLISH PUBLIC 1,2,9",Patrick HANNON,6
1,10,1-10 Huron Lodge,"TRUSTEE ENGLISH PUBLIC 1,2,9",Shirley-Lyn WATSON,9
1,10,1-10 Huron Lodge,"TRUSTEE ENGLISH PUBLIC 1,2,9",Sushil JAIN,1
1,11,1-11 The Village at St. Clair,"TRUSTEE ENGLISH PUBLIC 1,2,9",Jessica SARTORI,11
1,11,1-11 The Village at St. Clair,"TRUSTEE ENGLISH PUBLIC 1,2,9",Kim McKINLEY,8
1,11,1-11 The Village at St. Clair,"TRUSTEE ENGLISH PUBLIC 1,2,9",Linda QIN,5
1,11,1-11 The Village at St. Clair,"TRUSTEE ENGLISH PUBLIC 1,2,9",Patrick HANNON,8
1,11,1-11 The Village at St. Clair,"TRUSTEE ENGLISH PUBLIC 1,2,9",Shirley-Lyn WATSON,9
1,11,1-11 The Village at St. Clair,"TRUSTEE ENGLISH PUBLIC 1,2,9",Sushil JAIN,0
2,1,2-1 Bedford United Church,"TRUSTEE ENGLISH PUBLIC 1,2,9",Jessica SARTORI,102
2,1,2-1 Bedford United Church,"TRUSTEE ENGLISH PUBLIC 1,2,9",Kim McKINLEY,132
2,1,2-1 Bedford United Church,"TRUSTEE ENGLISH PUBLIC 1,2,9",Linda QIN,91
2,1,2-1 Bedford United Church,"TRUSTEE ENGLISH PUBLIC 1,2,9",Patrick HANNON,89
2,1,2-1 Bedford United Church,"TRUSTEE ENGLISH PUBLIC 1,2,9",Shirley-Lyn WATSON,114
2,1,2-1 Bedford United Church,"TRUSTEE ENGLISH PUBLIC 1,2,9",Sushil JAIN,34
2,2,2-2 Mackenzie Hall Cultural Centre,"TRUSTEE ENGLISH PUBLIC 1,2,9",Jessica SARTORI,63
2,2,2-2 Mackenzie Hall Cultural Centre,"TRUSTEE ENGLISH PUBLIC 1,2,9",Kim McKINLEY,57
2,2,2-2 Mackenzie Hall Cultural Centre,"TRUSTEE ENGLISH PUBLIC 1,2,9",Linda QIN,64
2,2,2-2 Mackenzie Hall Cultural Centre,"TRUSTEE ENGLISH PUBLIC 1,2,9",Patrick HANNON,52
2,2,2-2 Mackenzie Hall Cultural Centre,"TRUSTEE ENGLISH PUBLIC 1,2,9",Shirley-Lyn WATSON,57
2,2,2-2 Mackenzie Hall Cultural Centre,"TRUSTEE ENGLISH PUBLIC 1,2,9",Sushil JAIN,25
2,3,2-3 Canterbury College,"TRUSTEE ENGLISH PUBLIC 1,2,9",Jessica SARTORI,31
2,3,2-3 Canterbury College,"TRUSTEE ENGLISH PUBLIC 1,2,9",Kim McKINLEY,28
2,3,2-3 Canterbury College,"TRUSTEE ENGLISH PUBLIC 1,2,9",Linda QIN,35
2,3,2-3 Canterbury College,"TRUSTEE ENGLISH PUBLIC 1,2,9",Patrick HANNON,41
2,3,2-3 Canterbury College,"TRUSTEE ENGLISH PUBLIC 1,2,9",Shirley-Lyn WATSON,15
2,3,2-3 Canterbury College,"TRUSTEE ENGLISH PUBLIC 1,2,9",Sushil JAIN,15
2,4,2-4 Church of the Ascension,"TRUSTEE ENGLISH PUBLIC 1,2,9",Jessica SARTORI,93
2,4,2-4 Church of the Ascension,"TRUSTEE ENGLISH PUBLIC 1,2,9",Kim McKINLEY,112
2,4,2-4 Church of the Ascension,"TRUSTEE ENGLISH PUBLIC 1,2,9",Linda QIN,103
2,4,2-4 Church of the Ascension,"TRUSTEE ENGLISH PUBLIC 1,2,9",Patrick HANNON,90
2,4,2-4 Church of the Ascension,"TRUSTEE ENGLISH PUBLIC 1,2,9",Shirley-Lyn WATSON,58
2,4,2-4 Church of the Ascension,"TRUSTEE ENGLISH PUBLIC 1,2,9",Sushil JAIN,15
2,5,2-5 Marlborough School (Former Marlborough Community Centre),"TRUSTEE ENGLISH PUBLIC 1,2,9",Jessica SARTORI,118
2,5,2-5 Marlborough School (Former Marlborough Community Centre),"TRUSTEE ENGLISH PUBLIC 1,2,9",Kim McKINLEY,123
2,5,2-5 Marlborough School (Former Marlborough Community Centre),"TRUSTEE ENGLISH PUBLIC 1,2,9",Linda QIN,139
